transaction_id,compte_id,date_id,montant,type_transaction
87391,2361,355,8329.5,virement
94125,1684,1573,6009.31,paiement
60276,3302,2834,4778.16,dépôt
25737,3594,3806,1447.81,virement
10321,3355,3508,5141.17,prélèvement
66212,2762,3419,-2661.37,prélèvement
73910,667,57,-4109.04,prélèvement
70448,1413,2534,5639.27,retrait
25288,3999,1476,6990.42,prélèvement
57122,417,1055,3608.9,dépôt
12070,1177,1983,1142.75,paiement
80233,1899,320,1857.08,paiement
38024,818,3732,455.75,virement
38076,3487,3105,5636.94,dépôt
94567,220,1706,4648.45,prélèvement
77575,478,1116,8334.12,retrait
90680,2731,471,478.34,retrait
96309,334,3932,-782.6,retrait
21575,1317,148,-137.47,paiement
17702,2825,1415,-4469.05,retrait
99357,45,3455,3524.34,retrait
76707,2250,2645,9290.97,prélèvement
51858,2343,3996,9712.12,prélèvement
19702,1932,1948,3653.24,retrait
39304,1418,2497,8383.2,paiement
69360,3085,1847,8707.39,prélèvement
81510,2159,2901,6932.39,retrait
60596,1697,234,-1127.02,virement
73212,3681,291,9796.59,paiement
97668,2339,2900,3598.36,prélèvement
97667,3514,232,-1444.1,retrait
79330,228,2346,5128.34,virement
75194,1579,1623,9132.91,retrait
30163,3495,3444,2884.44,virement
54198,922,64,-499.12,dépôt
38011,3769,305,2024.74,retrait
94591,536,892,-1834.84,paiement
40460,1648,2284,-1081.82,prélèvement
66734,1100,1217,9641.82,retrait
81908,1081,1595,2472.93,prélèvement
39961,1584,2933,1858.38,paiement
62710,1597,772,3733.24,dépôt
52175,744,3570,-301.76,paiement
10941,1666,3019,5632.08,retrait
46476,910,53,4092.18,retrait
17596,843,1118,6477.16,retrait
75000,825,647,1966.28,prélèvement
59317,1349,1334,-232.23,prélèvement
83911,3541,1462,-1063.72,dépôt
34838,976,1785,7487.91,retrait
88883,2,1321,-1473.56,virement
37452,55,849,-4759.5,virement
91470,3879,2970,-265.43,virement
86604,3934,1306,4137.01,retrait
65198,1687,222,-1810.0,retrait
53929,3661,3932,4993.45,prélèvement
36239,2266,414,-4078.22,dépôt
21891,2175,2069,3179.3,dépôt
84803,1955,3766,-1250.62,retrait
43647,3977,645,1262.37,retrait
53826,754,2779,4617.8,prélèvement
35572,569,1593,-2318.52,retrait
86269,1794,3549,8975.52,virement
68222,2366,2882,6319.0,virement
62127,952,1422,9259.32,dépôt
19844,1396,96,6554.25,dépôt
85391,1348,3170,5355.46,paiement
79750,1365,3452,7701.92,prélèvement
16654,2885,121,1308.07,paiement
58469,816,3706,-1063.27,virement
48405,2626,833,6982.38,retrait
69059,3419,514,614.32,retrait
94847,2275,3443,-410.51,prélèvement
40185,3161,1940,-2168.31,virement
45761,149,2966,4894.99,virement
14074,2049,1413,4718.01,retrait
32181,765,3475,-4372.27,retrait
58561,3285,3703,3667.79,paiement
25308,1191,2241,5817.07,paiement
95005,1396,1555,712.31,prélèvement
79399,1879,3138,-2907.37,prélèvement
73988,1718,489,-496.96,dépôt
31191,1614,716,-311.79,paiement
81717,3216,3861,6643.28,prélèvement
29645,2074,2971,9994.28,dépôt
82322,2307,3976,1420.06,virement
48453,2783,445,-4029.71,dépôt
45983,952,2236,5213.03,retrait
68643,3966,2604,5229.99,paiement
61940,34,103,-1291.44,paiement
37574,1005,2497,-544.59,retrait
48491,1465,3716,5077.07,virement
20549,259,39,-2766.67,virement
84353,2395,1927,2094.96,virement
58712,571,410,9456.61,paiement
94926,979,1849,-4823.06,paiement
86412,77,3091,6843.52,virement
94598,316,725,2186.8,virement
11071,2795,1195,4887.96,virement
63751,360,3904,1662.89,dépôt
38470,683,188,-3736.82,retrait
61973,1619,3891,8227.02,prélèvement
74212,2489,3943,1805.28,prélèvement
76103,1409,344,5969.04,virement
36556,909,2128,2125.42,dépôt
78744,1617,1473,876.63,paiement
48410,1796,3089,-4466.78,dépôt
95562,1459,2454,-1692.67,paiement
33241,3217,1664,7714.52,virement
58247,3324,931,3202.39,dépôt
84042,695,2250,-2596.32,virement
11344,3589,1592,-4449.01,paiement
74848,1074,958,6265.33,retrait
80226,1578,2646,-1879.0,paiement
58823,2593,668,3183.78,paiement
68836,3753,3299,5955.05,retrait
67747,695,3289,3131.03,paiement
85924,309,3832,7298.26,paiement
85429,3405,38,1195.53,dépôt
59004,2746,3656,-3373.01,dépôt
75417,1441,3159,-1350.88,paiement
52851,3020,403,9205.54,prélèvement
65367,487,1327,6481.48,dépôt
63774,1424,2482,6181.41,dépôt
46456,54,1820,550.6,retrait
76597,816,2354,9497.09,virement
59501,186,3817,8869.04,retrait
23627,3,3090,7001.23,prélèvement
46485,1764,2499,-4475.83,paiement
10459,84,1714,-1751.7,prélèvement
21152,215,3576,-1958.87,virement
49022,3809,691,-1797.13,prélèvement
66113,135,1268,1712.51,prélèvement
86614,3489,542,4662.95,retrait
13611,3708,3649,-566.0,dépôt
40030,1957,1783,-1151.45,virement
34628,3474,2327,-4030.75,virement
15600,1161,911,5296.95,dépôt
92958,747,1032,3055.52,retrait
74322,1336,251,1491.51,dépôt
54110,3756,2140,3892.95,virement
45862,2692,3813,4929.03,prélèvement
13011,1448,1441,8433.15,dépôt
78782,2,2676,6742.59,retrait
53613,2938,1636,8840.94,virement
60686,277,2396,8850.94,prélèvement
73568,678,3391,6144.27,virement
70403,1940,1610,2823.49,retrait
23464,1991,19,-2100.08,virement
98068,2455,1845,6952.17,prélèvement
69442,37,1057,5074.95,paiement
64847,3465,1337,717.02,paiement
97413,1557,1639,9749.28,dépôt
24759,10,561,-795.54,virement
47184,405,544,-254.35,paiement
57901,2344,2369,6193.19,retrait
92489,3539,109,8730.33,virement
56966,1699,2048,9684.24,prélèvement
46766,2878,3521,-3719.68,prélèvement
65209,3350,112,153.71,prélèvement
68038,691,3748,-3439.57,paiement
32419,3954,1410,-584.75,retrait
89993,1774,3947,-4765.18,virement
55696,3722,3325,-2004.4,dépôt
88139,1292,3153,9486.54,retrait
48923,3924,2651,1233.61,dépôt
75909,573,574,5599.28,virement
55365,402,2163,3604.73,paiement
60081,1377,2277,9018.91,paiement
34864,3195,2211,3322.89,prélèvement
17031,1684,2447,184.47,paiement
98056,1790,1148,1369.93,dépôt
75612,359,3274,2660.36,dépôt
82304,217,3930,668.07,retrait
56666,2358,3666,-3217.68,dépôt
15175,340,3601,-3244.6,virement
11304,998,655,4228.83,prélèvement
90327,401,2510,7140.2,retrait
77809,1548,3545,5790.69,paiement
53517,2303,1037,9116.5,prélèvement
77750,311,1019,1315.27,dépôt
83092,1853,36,8062.13,retrait
13053,3142,1570,196.19,virement
43388,1740,916,4807.75,prélèvement
20472,2678,2084,-1040.97,virement
83594,1269,259,5852.1,virement
51502,162,2357,-90.75,retrait
25788,601,2116,3151.14,paiement
32293,2230,419,-2734.74,retrait
56856,2128,2663,5564.22,prélèvement
63252,2848,931,2572.99,retrait
21738,773,2778,-1402.72,paiement
21987,1519,3537,7565.85,virement
15793,3645,776,4930.97,paiement
91863,2968,528,2875.18,virement
20284,3728,278,4301.88,retrait
97138,974,3409,-2475.2,paiement
24730,2981,1659,1347.22,retrait
12827,694,2652,5857.53,retrait
62484,476,147,7421.96,retrait
82797,2987,1327,-4624.24,retrait
47008,3679,2382,8035.97,prélèvement
39055,3269,1821,-747.02,virement
81897,2093,1693,8261.85,paiement
62000,369,2801,-4788.79,virement
44286,517,2575,2136.52,virement
63865,2502,852,6494.39,retrait
90618,1913,3499,5915.42,prélèvement
93320,983,1734,3892.09,paiement
55332,77,74,-1734.43,retrait
90074,728,3822,-164.74,dépôt
69173,422,606,-390.17,prélèvement
52647,3107,2404,8110.65,retrait
44959,2313,2074,7539.73,retrait
36284,3890,3325,4021.03,paiement
85756,1988,1106,-3243.12,prélèvement
19227,3064,3195,7863.15,prélèvement
48994,1482,2478,2192.12,dépôt
95865,525,2654,-3146.06,retrait
45991,2906,1746,3210.18,dépôt
20080,2210,2742,-491.42,retrait
30802,376,224,-4044.71,paiement
90073,3801,3741,-1944.95,virement
30342,220,1011,9093.34,retrait
61082,1396,3155,5268.54,prélèvement
63193,900,2425,-2941.5,prélèvement
24476,1510,3770,7357.1,retrait
58753,399,1297,-4560.26,paiement
92055,2746,3948,3709.58,virement
36779,2591,1820,-4919.23,prélèvement
88697,2234,1386,7918.2,virement
98834,2960,1798,2421.76,paiement
41612,196,3383,-2604.13,prélèvement
64009,2906,2848,-857.73,paiement
88047,976,1488,310.25,virement
70674,3494,750,7594.02,dépôt
65169,3352,3252,-2398.87,virement
94318,3794,1096,9306.67,virement
29401,3755,991,-1240.67,virement
26872,68,1370,-4788.27,dépôt
28278,1334,1122,8645.26,virement
13808,2484,2925,-2421.03,dépôt
35389,112,67,4333.94,dépôt
34285,655,1696,2190.28,prélèvement
15674,2334,1953,4585.15,dépôt
10464,660,1671,-4187.57,paiement
86336,1127,3074,-2318.64,retrait
69860,2427,625,7078.24,retrait
41104,202,1227,5587.27,dépôt
85581,3243,2249,7057.48,prélèvement
27010,920,163,5723.01,paiement
36840,2325,3178,4302.98,prélèvement
62266,1114,2148,-2693.64,dépôt
61707,2907,3530,4303.32,virement
86825,3090,1363,3856.86,retrait
11094,2429,2489,2469.31,paiement
22353,3535,2072,8166.39,prélèvement
94698,2360,4002,-4667.56,dépôt
76478,3078,2288,2202.34,prélèvement
56784,3914,1003,1303.26,virement
99012,3519,1564,2687.63,paiement
76603,1672,1611,7826.31,virement
23883,1294,2004,1701.54,paiement
91041,291,188,3078.82,paiement
90708,860,3541,4191.99,prélèvement
80671,755,1444,1165.21,dépôt
44518,2164,717,-4590.86,paiement
82893,127,3126,8540.64,retrait
70924,398,948,5266.39,prélèvement
72764,3461,859,4100.61,dépôt
35810,1862,2515,-198.73,virement
65446,433,2829,5958.79,virement
57769,2311,2336,4403.39,prélèvement
17960,11,2569,-2823.14,paiement
36205,2681,3071,3400.17,paiement
82922,1526,1229,1172.88,virement
63793,1515,3474,2119.66,virement
28921,1273,2173,8109.82,retrait
62397,3989,2905,-3934.76,dépôt
77923,872,130,4707.65,prélèvement
82864,2020,255,8588.28,paiement
91331,3773,2493,6764.67,paiement
87755,2004,966,-1233.05,dépôt
26200,3759,1945,5736.86,retrait
80564,292,1940,6745.65,prélèvement
76984,1923,3444,-1113.05,prélèvement
78541,3076,606,-3054.58,dépôt
50678,442,38,5692.81,dépôt
64698,2189,2048,3588.23,virement
95650,3505,2788,4777.07,paiement
33338,706,1210,3828.18,retrait
81097,2244,3331,-2718.5,virement
60106,2229,2269,-3227.74,dépôt
99134,124,3931,7647.63,retrait
72600,2457,2709,1920.52,dépôt
44680,1190,511,6282.79,retrait
44582,2515,1916,7842.22,prélèvement
79504,1593,195,-1062.57,virement
53654,3387,3741,407.47,retrait
59945,2228,3019,-1034.84,dépôt
79259,1289,105,-4275.8,dépôt
47831,568,1937,-3082.73,virement
98144,3590,799,9444.46,prélèvement
75878,2819,2944,6221.96,virement
20175,2273,1844,9723.25,dépôt
28542,2960,2797,6731.34,virement
28627,3883,992,2390.04,paiement
71019,3084,3797,483.18,paiement
50527,535,1353,-3046.43,dépôt
92165,2286,3857,9451.29,virement
28442,99,1560,-4845.91,dépôt
24875,3876,1483,1419.31,prélèvement
11502,1089,2483,3509.07,virement
98780,44,131,8288.62,virement
69621,1661,3383,5573.42,dépôt
22304,1621,2669,-1174.54,dépôt
95823,3797,2171,-456.25,dépôt
49682,2998,1488,5080.68,virement
74533,571,209,7951.17,prélèvement
96630,3671,2647,1585.02,retrait
79948,2508,3289,-3650.55,paiement
87259,970,1252,-4208.6,retrait
55123,571,293,238.2,retrait
93563,946,1464,-3605.95,retrait
32671,1547,1949,4103.9,virement
36803,2439,2196,2852.38,paiement
97502,2613,2873,149.36,virement
29544,2873,3902,2086.23,virement
73717,2298,781,1684.48,prélèvement
16671,1939,3465,-563.08,retrait
84341,1037,1263,-1480.16,dépôt
80740,242,3348,-1467.8,prélèvement
26207,1846,1004,67.64,dépôt
92569,3459,968,-3768.81,paiement
43640,698,3491,2158.36,paiement
76305,1343,2365,-1858.77,prélèvement
39271,151,3411,-3132.22,dépôt
25678,629,1480,6960.57,virement
25892,2061,539,-173.76,retrait
73594,483,721,-1244.1,prélèvement
16701,1441,1327,6202.89,prélèvement
65548,1269,2968,4911.75,dépôt
57714,1049,1798,7914.87,prélèvement
45864,2785,2089,3508.59,paiement
72796,3778,3782,7216.25,virement
96214,194,3854,4347.13,dépôt
38425,1852,278,6962.48,retrait
22269,3644,2261,716.62,prélèvement
69293,2536,3749,-4701.71,virement
43284,2367,1935,4042.35,dépôt
56917,2567,1547,5777.8,prélèvement
40469,2782,846,-2556.27,retrait
92008,168,1951,-3004.82,prélèvement
73663,297,2886,-2278.58,paiement
69233,2919,708,4106.68,prélèvement
73296,3782,967,-3084.76,virement
98669,3615,3881,-2350.9,prélèvement
66388,1802,3223,9791.38,paiement
96188,2176,1773,1920.49,paiement
42859,2034,1195,-3581.9,dépôt
45266,785,1611,-277.89,retrait
32636,154,3150,-4251.49,virement
14985,940,522,-3289.05,virement
28523,273,1967,-4417.81,virement
25923,3588,3217,7224.5,dépôt
29198,1915,2783,6000.46,dépôt
54822,3746,1412,6454.12,prélèvement
15143,1670,520,5142.18,virement
18444,2592,2538,1244.57,paiement
88748,3843,593,-3390.97,paiement
49073,3945,882,-4578.8,retrait
19886,1845,1265,6708.41,dépôt
47496,1993,1525,2759.22,dépôt
15275,2381,3275,5911.26,paiement
16934,2278,1439,-3723.4,paiement
86817,2602,2673,-437.7,dépôt
25787,816,1473,5894.83,paiement
56299,813,3705,2285.26,retrait
63289,1025,2357,8853.36,dépôt
15703,3305,440,-4628.55,paiement
22415,3407,3125,9695.85,dépôt
22787,206,2516,4275.19,virement
92051,1225,2414,-4094.28,paiement
44885,2135,2172,-2752.51,prélèvement
54740,926,647,8981.22,virement
78415,1608,2912,861.26,paiement
33996,1909,716,6124.76,retrait
66797,2132,1687,1482.16,virement
90999,1122,868,6007.0,virement
68540,2244,2670,6686.14,retrait
68497,2340,3337,9312.96,prélèvement
12433,1221,1185,-3015.22,retrait
57653,3101,2668,-1275.4,virement
91053,2701,1208,7750.39,retrait
72527,717,2260,8320.67,virement
87295,2995,651,3843.55,retrait
94577,2269,453,-2547.89,prélèvement
77386,2084,1786,6120.84,paiement
93833,3093,343,8254.94,paiement
60287,2308,1597,2292.67,retrait
48467,2309,2348,9337.03,virement
60594,1243,3547,4841.43,paiement
66293,1733,2375,-626.59,prélèvement
60913,2707,334,-246.3,paiement
97810,1750,3577,8956.55,dépôt
36412,2668,602,7579.45,virement
22892,1556,3074,-526.45,dépôt
26981,1866,2281,-3603.46,retrait
70719,1129,3659,-3281.13,paiement
57333,745,1640,2103.31,paiement
94181,555,3243,-1409.5,paiement
55751,2596,2612,1553.95,virement
78335,196,2199,6121.03,dépôt
31300,573,2405,3.87,virement
29994,2962,1836,3773.94,virement
33539,3238,2886,7089.3,prélèvement
63198,3845,3259,-2510.34,paiement
94051,237,2860,-3988.93,virement
40148,244,1796,3609.44,dépôt
28445,3749,801,4809.83,retrait
26976,42,351,5870.42,retrait
18637,2175,3849,7633.74,retrait
73266,1749,267,5543.67,paiement
26606,876,1937,2645.85,prélèvement
91256,2537,3433,-2300.27,retrait
86926,28,1437,1319.47,paiement
49353,1562,3325,5973.5,paiement
87986,2943,227,-642.98,dépôt
81218,997,3826,5050.04,dépôt
37316,3223,1262,9785.79,paiement
30585,1472,1210,-2910.27,virement
29768,1543,323,13.46,prélèvement
73129,1024,594,8634.61,retrait
36234,2531,1153,6101.87,paiement
13401,3056,924,505.7,prélèvement
37831,824,396,-2388.47,prélèvement
47432,2282,1195,5476.58,paiement
80691,1832,1039,-4495.15,dépôt
40864,2878,3371,1982.09,paiement
27686,2652,2498,-215.43,paiement
75208,3150,258,3731.07,paiement
14384,847,1703,-1806.91,prélèvement
73550,1512,2328,1782.59,paiement
56843,944,3138,-110.03,prélèvement
51191,1520,438,-1086.91,paiement
26747,989,2268,9522.35,paiement
33364,2741,2578,-706.65,prélèvement
28616,802,3654,-3269.51,virement
57907,3367,772,-396.39,retrait
33534,277,1450,8771.14,paiement
89228,1410,1815,2804.22,prélèvement
85911,2840,3113,6791.04,paiement
53927,2233,2967,9971.64,prélèvement
65166,3787,864,-1086.81,dépôt
27518,855,483,7268.96,paiement
90250,2561,3540,8199.06,virement
22958,3011,1860,9309.03,paiement
29973,3162,3393,-4057.14,paiement
52786,2285,1238,-2271.8,virement
62547,1703,1112,-58.5,retrait
59668,2494,2205,3022.68,dépôt
68986,2990,1511,9430.07,paiement
94773,3339,2096,9526.7,dépôt
56019,2667,764,6018.29,paiement
36409,204,1498,1065.21,prélèvement
54980,2162,608,4249.62,prélèvement
96858,3494,2676,-2013.19,paiement
16817,2048,1903,2975.79,virement
13786,1923,2109,739.36,dépôt
30325,2238,241,-733.55,dépôt
75442,163,754,7680.55,dépôt
64790,149,1796,-2868.37,retrait
29897,1920,4000,7778.26,prélèvement
35529,2885,2375,-657.65,paiement
54736,3390,446,4755.31,dépôt
64566,3120,3907,-1002.12,dépôt
92967,3600,1553,4895.69,virement
89462,3845,1108,-4749.15,retrait
18560,3831,1963,2323.29,retrait
95144,3890,2913,8479.59,prélèvement
13415,2597,1009,9204.4,paiement
48042,505,2906,-2351.02,virement
21485,3083,2117,8088.85,virement
92565,798,2238,9325.35,retrait
63203,985,3185,-4503.57,dépôt
94473,2013,2817,8826.56,paiement
62899,3316,3170,1751.08,prélèvement
96377,3617,3047,526.17,virement
10913,1252,1700,-1826.4,paiement
74117,3272,501,8726.16,prélèvement
77748,1696,1278,-2970.51,virement
78321,456,3321,3852.39,prélèvement
84086,1535,2810,8700.07,paiement
41103,1169,411,9827.97,virement
41722,2373,3835,587.96,retrait
52692,3031,1897,2423.42,paiement
72316,2722,3593,5978.94,paiement
92801,2541,3703,5408.0,retrait
49929,2225,1857,-2947.54,paiement
32229,429,3057,256.11,dépôt
70218,3364,975,-585.22,dépôt
87454,776,982,-906.58,prélèvement
37940,3929,1636,-1920.9,virement
46680,3696,3561,9153.91,paiement
76880,3824,2397,7777.48,paiement
69369,3493,2551,-2325.34,prélèvement
60094,920,1571,6615.58,prélèvement
70997,3296,1418,7346.9,prélèvement
30280,98,3642,8617.27,dépôt
62361,709,3476,629.8,prélèvement
54755,216,295,-1761.44,virement
78856,1163,3821,340.42,prélèvement
61821,187,230,3071.71,dépôt
88720,2080,3144,-684.56,virement
13614,3734,2467,-440.4,dépôt
60665,568,163,-3629.31,dépôt
34117,184,1863,-2477.04,prélèvement
87765,2689,1220,4059.46,prélèvement
71296,138,2226,2881.16,retrait
64482,1889,1702,-4290.43,paiement
64528,1085,1617,1096.25,retrait
67235,1635,1549,7236.55,virement
90996,390,3525,2561.97,retrait
56563,770,285,-3035.64,dépôt
79651,3244,441,-1742.76,retrait
69823,41,3652,8093.01,prélèvement
38251,700,1192,-1490.35,prélèvement
88876,3456,1622,6290.99,dépôt
98502,688,3240,-3271.08,prélèvement
55837,2291,1353,981.59,retrait
83378,1628,3958,-3838.2,prélèvement
82407,68,958,3837.81,virement
90256,2143,1248,1758.92,virement
80932,1089,2407,3615.07,prélèvement
99824,155,1817,-2450.16,virement
74899,1825,1475,3443.58,dépôt
77493,635,2214,7561.08,virement
18140,1455,2833,7107.74,paiement
19880,132,403,-1017.85,paiement
55357,278,3861,2246.79,paiement
21723,2533,2959,6388.16,paiement
11516,3233,964,1653.08,prélèvement
55955,1748,845,-4458.0,virement
77205,685,1618,4299.75,virement
52016,2603,3253,921.51,virement
90204,3777,1901,192.93,virement
